2019-01-21 14:35:19.015751,|Because I do not believe <b>Roger Federer</b> will ever win another grand slam. It&#39;s a matter of age and surface and talent. At this point in his career, the Australian Open is the best possible outdoor venue for him—it&#39;s fast, he can hold serve at will, and <b>...</b>|,GGL
2019-01-21 14:35:19.015751,Cardi B clashes with conservative commentator <b>Tomi Lahren</b> over shutdown: &#39;I <b>...</b>,GGL
2019-01-21 14:35:19.015751,|The partial federal government shutdown might be wreaking havoc on employees&#39; finances and generally causing alarm, but, hey, at least it gave us the celebrity Twitter feud we deserve: Rapper Cardi B and conservative flamethrower <b>Tomi Lahren</b> are having&nbsp;...|,GGL
2019-01-21 14:35:19.015751,Conservative Commentator <b>Tomi Lahren</b> Insulted Cardi B&#39;s Intelligence and <b>...</b>,GGL
2019-01-21 14:35:19.015751,|Cardi B, the first female rapper to have multiple number-one singles on the Billboard Hot 100, posted a video on Thursday complaining that President Donald Trump had ordered federal employees to work without pay. Conservative commentator <b>Tomi Lahren</b>,&nbsp;...|,GGL
2019-01-21 14:35:19.015751,<b>Jimmy Buffett&#39;s</b> mic drop after the national anthem at NFL playoff game stirs <b>...</b>,GGL
2019-01-21 14:35:19.015751,There was a buzz around Sunday&#39;s NFL playoff game between the New Orleans Saints and the Los Angeles Rams — and it was not just because the winner advanced to the Super Bowl. <b>Jimmy Buffett</b> did something before the game started that caused a stir&nbsp;...,GGL
2019-01-21 14:35:19.015751,<b>Jimmy Buffett</b> drops mic after singing national anthem at NFC title game,GGL
2019-01-21 14:35:19.015751,|Reactions were mixed after <b>Buffett&#39;s</b> emphatic drop before the New Orleans Saints hosted the Los Angeles Rams. After the final line of the song, the “Margaritaville” singer raised his right arm and dropped the microphone near the 50-yard line, Rolling <b>...</b>|,GGL
2019-01-21 14:35:19.015751,Max Kellerman calls <b>Tom Brady</b> the greatest player of all-time,GGL
2019-01-21 14:35:19.015751,|Leading up to his 25th anniversary of owning the Patriots, Robert Kraft spoke with ESPN&#39;s Mike Reiss to reflect on his ownership and specifically this two-decade long dynasty that&#39;s been spearheaded by Bill Belichick and <b>Tom Brady</b>. Kraft commended both <b>...</b>|,GGL
2019-01-21 14:35:19.015751,|Patrick <b>Mahomes</b>&#39; dad, <b>Pat</b>, was MLB pitcher Bay Area fans might remember|,GGL
2019-01-21 14:35:19.015751,|In three games this season -- two against the Raiders and one against the 49ers -- Mahomes totaled 890 passing yards, nine touchdowns, one interception and three wins. But take out the &quot;rick,&quot; and you have <b>Pat Mahomes</b>, aka the gunslinger&#39;s father, who&nbsp;...|,GGL
2019-01-21 14:35:19.015751,|Patrick <b>Mahomes</b>&#39; father, <b>Pat</b>, was &#39;athletic,&#39; &#39;fiery&#39; Boston Red Sox reliever <b>...</b>|,GGL
2019-01-21 14:35:19.015751,|Long before Chiefs quarterback Patrick <b>Mahomes</b> prepared to face the Patriots in the 2019 AFC Championship Game, the football phenom was a young member of the Red Sox family. <b>Mahomes</b>&#39; father, <b>Pat</b>, made 21 relief appearances for the Red Sox in&nbsp;...|,GGL
2019-01-21 14:35:19.015751,<b>Blue Monday</b>: 10 of the best travel deals to book on the most depressing day of <b>...</b>,GGL
2019-01-21 14:35:19.015751,|<b>Blue Monday</b> is claimed to be the most depressing day of the year – it&#39;s cold and dark, with Christmas long gone, new year&#39;s resolutions already a thing of distant memory and nothing to look forward to until spring. So what better time to book a holiday?|,GGL
2019-01-21 14:35:19.015751,<b>Blue Monday</b> reconsidered: why we should celebrate this annual day of sadness,GGL
2019-01-21 14:35:19.015751,|As you may already be tired of hearing, <b>Blue Monday</b> isn&#39;t exactly real. It was cooked up as a promotion for the now-defunct company Sky Travel in 2005, and lent an air of credence by former tutor at Cardiff University, Dr Cliff Arnall – who last year <b>...</b>|,GGL
